Индекс,Тип региона,Регион,Тип района,Район,Тип города,Город,Тип н/п,Н/п,Код КЛАДР,Код ФИАС,Уровень по ФИАС,Признак центра района или региона,Код ОКАТО,Код ОКТМО,Код ИФНС,Часовой пояс,Широта,Долгота,Федеральный округ,Население
694820,обл,Сахалинская,р-н,Томаринский,г,Томари,,,6501300100000,06eb791a-25e9-4b8e-aaba-4a845b7394db,4: город,1,64248501000,64748000001,6509,UTC822,47.7619957,142.061508,Дальневосточный,4537
694920,обл,Сахалинская,р-н,Углегорский,г,Углегорск,,,6501500100000,c3da66fb-eb91-47c6-934c-b98ed003c82e,4: город,1,64435000000,64652101,6509,UTC823,49.0816311,142.0693033,Дальневосточный,11880
694620,обл,Сахалинская,р-н,Холмский,г,Холмск,,,6501600100000,0d5fd8b6-9e5e-44e1-a341-fff1c3c9e1e0,4: город,1,64440000000,64754000001,6509,UTC824,47.0408637,142.0416619,Дальневосточный,30936
693000,обл,Сахалинская,,,г,Южно-Сахалинск,,,6500000100000,44388ad0-06aa-49b0-bbf9-1704629d1d68,4: город,2,64401000000,64701000,6500,UTC825,46.959133,142.7381252,Дальневосточный,181727
624600,обл,Свердловская,,,г,Алапаевск,,,6600002400000,a4ab722e-453a-4aed-bb73-728a05e2e27f,4: город,0,65403000000,65728000,6677,UTC820,57.8475542,61.6693934,Уральский,38198
624000,обл,Свердловская,р-н,Сысертский,г,Арамиль,,,6602500200000,c99ffa11-6b7e-4040-9f9e-baa1eeca8a91,4: город,0,65241503000,65729000,6685,UTC821,56.6945341,60.8343825,Уральский,14227
623780,обл,Свердловская,р-н,Артемовский,г,Артемовский,,,6600300100000,fdc6b0ad-4096-43e7-a2e9-16404d2e1f68,4: город,1,65406000000,65703000001,6677,UTC822,57.3384162,61.8946599,Уральский,32878
624260,обл,Свердловская,,,г,Асбест,,,6600000200000,f5fb13f3-c7d2-4075-821b-9cca03f1ae12,4: город,0,65409000000,65730000,6683,UTC823,57.0052428,61.4581071,Уральский,70067
623700,обл,Свердловская,,,г,Березовский,,,6600000300000,adf5df2b-2c2e-45a9-b971-05550353cf43,4: город,0,65412000000,65731000001,6678,UTC824,56.9096284,60.8180256,Уральский,51583
623530,обл,Свердловская,р-н,Богдановичский,г,Богданович,,,6600800100000,0c5ca223-c100-4d91-b89b-33a59ba2dc69,4: город,0,65416000000,65707000001,6633,UTC825,56.7764419,62.0463692,Уральский,31752
624160,обл,Свердловская,,,г,Верхний Тагил,,,6600003700000,e76b32c8-a93e-4d3f-bae2-282dc900954a,4: город,0,65453503000,65733000001,6682,UTC826,57.3762768,59.9516521,Уральский,11843
624090,обл,Свердловская,,,г,Верхняя Пышма,,,6600000400000,061cd8e0-b7bd-4a31-944e-a6e3da93631d,4: город,0,65420000000,65732000,6686,UTC827,56.9757833,60.564885,Уральский,58707
624760,обл,Свердловская,,,г,Верхняя Салда,,,6600004500000,744462fb-a17d-43be-b71e-e7ecbd687561,4: город,0,65424000000,65708000,6623,UTC828,58.0466039,60.5560397,Уральский,46240
624320,обл,Свердловская,,,г,Верхняя Тура,,,6600004000000,4ffc4d96-d8fb-49c8-9e36-0989968d06e5,4: город,0,65470503000,65734000001,6681,UTC829,58.3643839,59.8266854,Уральский,9468
624380,обл,Свердловская,р-н,Верхотурский,г,Верхотурье,,,6601000100000,6a688b13-5231-4d5e-b5eb-ee14da03ac10,4: город,1,65212501000,65709000001,6680,UTC830,58.8621145,60.8104543,Уральский,8815
624940,обл,Свердловская,,,г,Волчанск,,,6600003900000,68edcd30-0b57-4699-a196-343b80d23223,4: город,0,65445503000,65735000,6617,UTC831,59.9350515,60.0797964,Уральский,10008
623270,обл,Свердловская,,,г,Дегтярск,,,6600004100000,079bd9a9-7a84-4e6e-8a69-e73433e51e41,4: город,0,65484503000,65736000,6684,UTC832,56.7048199,60.0792227,Уральский,15521
620000,обл,Свердловская,,,г,Екатеринбург,,,6600000100000,2763c110-cb8b-416a-9dac-ad28a55b4402,4: город,2,65401000000,65701000,6600,UTC833,56.8386326,60.6054887,Уральский,1377738
624250,обл,Свердловская,,,г,Заречный,,,6600000500000,8018ae42-55a5-4297-a126-b482aee0b634,4: город,0,65426000000,65737000,6683,UTC834,56.8103345,61.3380592,Уральский,26803
624590,обл,Свердловская,,,г,Ивдель,,,6600000600000,c32d06c4-cca2-42f4-a3b3-b2fee48b9585,4: город,0,65428000000,65738000001,6617,UTC835,60.6944353,60.4244661,Уральский,17764
623850,обл,Свердловская,,,г,Ирбит,,,6600002900000,4a90bd67-7682-4012-a0c5-09865b9d08a0,4: город,0,65432000000,65739000,6676,UTC836,57.6838406,63.0576639,Уральский,38352
623400,обл,Свердловская,,,г,Каменск-Уральский,,,6600002200000,ecc16584-9814-44d7-a0f3-c79601caa734,4: город,0,65436000000,65740000,6600,UTC837,56.4149095,61.9189837,Уральский,174710
624860,обл,Свердловская,,,г,Камышлов,,,6600003000000,ac2abd40-bb9b-41df-abd8-a319afd88f00,4: город,0,65440000000,65741000,6633,UTC838,56.8465469,62.7120432,Уральский,26875
624930,обл,Свердловская,,,г,Карпинск,,,6600000700000,a695f868-8b1d-412a-b011-3e1eb265aad5,4: город,0,65445000000,65742000,6617,UTC839,59.7664444,60.0011798,Уральский,29118
624350,обл,Свердловская,,,г,Качканар,,,6600000800000,c6d37528-b353-43eb-81d8-64a4fd1612f5,4: город,0,65448000000,65743000001,6681,UTC840,58.7051759,59.4840198,Уральский,42563
624140,обл,Свердловская,,,г,Кировград,,,6600000900000,dd3f07bd-0109-47e0-8a0a-64928436beed,4: город,0,65453000000,65744000001,6682,UTC841,57.4298451,60.0623588,Уральский,21959
624440,обл,Свердловская,,,г,Краснотурьинск,,,6600001000000,59b1c816-7f98-4707-b5e2-c6193fff8923,4: город,0,65456000000,65745000,6617,UTC842,59.7636934,60.1934451,Уральский,59701
624330,обл,Свердловская,,,г,Красноуральск,,,6600001100000,3c6a6e0c-29d7-409b-9d2a-135994cf5e97,4: город,0,65460000000,65746000001,6681,UTC843,58.3486334,60.0409011,Уральский,24973
623300,обл,Свердловская,,,г,Красноуфимск,,,6600003100000,ddb355ab-7c2a-4f86-b388-6afbd81a7e73,4: город,0,65468000000,65747000,6619,UTC844,56.6122864,57.7636958,Уральский,80457
624300,обл,Свердловская,,,г,Кушва,,,6600001200000,c2b7db39-9ef3-4d9d-a109-a3870b583d45,4: город,0,65470000000,65748000001,6681,UTC845,58.2825406,59.7646113,Уральский,33027
624200,обл,Свердловская,,,г,Лесной,,,6600001300000,26c6f82c-8503-4c38-9009-52815c8f4a9b,4: город,0,65542000000,65749000,6681,UTC846,58.634981,59.7980528,Уральский,52464
623080,обл,Свердловская,р-н,Нижнесергинский,г,Михайловск,,,6601700200000,177c10d7-f36f-449e-a94b-5f7f45a0dbc8,4: город,0,65228504000,65628104,6619,UTC847,56.4369736,59.113865,Уральский,9215
624191,обл,Свердловская,,,г,Невьянск,,,6600004300000,aedb1d40-4877-49c6-8bcb-e2ec6b6cb410,4: город,1,65473000000,65714000,6682,UTC848,57.491233,60.2181839,Уральский,25147
623090,обл,Свердловская,р-н,Нижнесергинский,г,Нижние Серги,,,6601700100000,9f066e0f-7799-4eb9-a301-ef12719d7c03,4: город,1,65228501000,65628101,6619,UTC849,56.6544606,59.2952291,Уральский,11217
622000,обл,Свердловская,,,г,Нижний Тагил,,,6600002300000,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,4: город,0,65476000000,65751000,6623,UTC850,57.9101038,59.9813242,Уральский,361883
624740,обл,Свердловская,,,г,Нижняя Салда,,,6600002700000,b4326e03-bab5-4188-a8c1-97d69858c514,4: город,0,65477000000,65750000,6623,UTC851,58.0749243,60.7026555,Уральский,17969
624220,обл,Свердловская,,,г,Нижняя Тура,,,6600001400000,5591594f-f2a4-49b0-a3bc-22307f192c4e,4: город,0,65478000000,65715000001,6681,UTC852,58.6310942,59.8521265,Уральский,21596
624400,обл,Свердловская,р-н,Новолялинский,г,Новая Ляля,,,6601800100000,afff2611-ca9b-4e0e-9690-f5d13b7a7535,4: город,1,65229501000,65716000001,6680,UTC853,59.053961,60.5945405,Уральский,12400
624130,обл,Свердловская,,,г,Новоуральск,,,6600001500000,22fbcef5-5cab-4ef2-9cb5-fddd1479bc8e,4: город,0,65540000000,65752000,6682,UTC854,57.2471507,60.095701,Уральский,91813
623100,обл,Свердловская,,,г,Первоуральск,,,6600001600000,45bad628-61b7-4445-b62a-fa4c7bc71ccd,4: город,0,65480000000,65753000,6684,UTC855,56.9081665,59.9429205,Уральский,149800
623382,обл,Свердловская,,,г,Полевской,,,6600001700000,2a3b4b10-7035-4af5-9bbd-409c42b51eb7,4: город,0,65482000000,65754000,6679,UTC856,56.4958085,60.2366314,Уральский,64316
623280,обл,Свердловская,,,г,Ревда,,,6600001800000,b1a4b393-ac99-4447-a11d-c3b454fa3d8e,4: город,0,65484000000,65719000,6684,UTC857,56.79869,59.9071464,Уральский,61713
623750,обл,Свердловская,р-н,Режевской,г,Реж,,,6602100100000,e40dd081-584b-435c-b8ed-d44ab7854729,4: город,1,65486000000,65720000001,6677,UTC858,57.3717914,61.3833223,Уральский,38709
624480,обл,Свердловская,,,г,Североуральск,,,6600002100000,862dddf0-0479-4ffb-bc2c-ee83d598e855,4: город,0,65490000000,65755000,6617,UTC859,60.1533333,59.9525274,Уральский,29279
624980,обл,Свердловская,,,г,Серов,,,6600003400000,591f3e74-079f-42ff-a155-f01c9dc363ae,4: город,0,65492000000,65756000001,6680,UTC860,59.6048651,60.5752136,Уральский,99381
624070,обл,Свердловская,,,г,Среднеуральск,,,6600003800000,7c470adb-7d3d-42a1-9190-8f3fd05f710d,4: город,0,65420505000,65757000,6686,UTC861,56.991883,60.4771953,Уральский,20357
624800,обл,Свердловская,р-н,Сухоложский,г,Сухой Лог,,,6602400100000,9e41e6fc-a2a3-4ee4-9f60-045cf22d45d0,4: город,0,65494000000,65758000,6633,UTC862,56.9075938,62.0358708,Уральский,34836
624021,обл,Свердловская,р-н,Сысертский,г,Сысерть,,,6602500100000,93fdb310-5e08-43ee-aabe-42e39a950928,4: город,1,65241501000,65722000001,6685,UTC863,56.50052,60.8190708,Уральский,20594
623950,обл,Свердловская,,,г,Тавда,,,6600004200000,e3d340e7-15af-436c-a0f0-abfaf2108fca,4: город,0,65496000000,65723000001,6676,UTC864,58.0434196,65.2743232,Уральский,35421
623640,обл,Свердловская,р-н,Талицкий,г,Талица,,,6602800100000,12a6ddb3-4f9e-44bf-9e24-77eb72cae2ed,4: город,1,65249501000,65724000001,6633,UTC865,57.0123359,63.7322467,Уральский,18339
623900,обл,Свердловская,р-н,Туринский,г,Туринск,,,6603000100000,45a7312f-5c8b-46d9-b7ff-46d0efa63366,4: город,1,65254501000,65726000001,6676,UTC866,58.0394258,63.698142,Уральский,17990
299703,г,Севастополь,,,г,Инкерман,,,9200000100000,4218a0b0-d1f0-46fc-8686-ad5674457d0b,4: город,0,67263505000,67304000001,9203,UTC865,44.6135153,33.6100739,Южный,11526
299001,г,Севастополь,,,,,,,9200000000000,6fdecb78-893a-4e3f-a5ba-aa062459463b,1: регион,0,67000000000,67000000,9200,UTC866,44.6167334,33.5253552,Южный,344479
363240,Респ,Северная Осетия - Алания,р-н,Алагирский,г,Алагир,,,1500200100000,e6dcf985-09c1-4ede-ba3d-de714f0a5787,4: город,1,90205501000,90605101,1514,UTC867,43.0416151,44.2198622,Северо-Кавказский,20949
363330,Респ,Северная Осетия - Алания,р-н,Ардонский,г,Ардон,,,1500300100000,fc26547e-11ce-464b-b4f2-96b37df6f23f,4: город,1,90210501000,90610101,1514,UTC868,43.1756719,44.2955701,Северо-Кавказский,18774
363020,Респ,Северная Осетия - Алания,р-н,Правобережный,г,Беслан,,,1500800100000,cbf3eb9d-f86c-4dbb-ba9e-f9f6521b096f,4: город,1,90235501000,90635101,1511,UTC869,43.1937634,44.5338746,Северо-Кавказский,36724
362000,Респ,Северная Осетия - Алания,,,г,Владикавказ,,,1500000100000,20ea2341-4f49-4c5c-a9dc-a54688c8cc61,4: город,2,90401000000,90701000,1513,UTC870,43.0205039,44.6819383,Северо-Кавказский,311635
363410,Респ,Северная Осетия - Алания,р-н,Дигорский,г,Дигора,,,1500400100000,aa883f13-ea3c-4b7f-9f3c-309a2b38db04,4: город,1,90215501000,90615101001,1514,UTC871,43.1567386,44.1551132,Северо-Кавказский,10856
363750,Респ,Северная Осетия - Алания,р-н,Моздокский,г,Моздок,,,1500700100000,654ce513-3c99-414d-88b8-846097cc9ae3,4: город,1,90230501000,90630101001,1500,UTC872,43.7471209,44.6571456,Северо-Кавказский,38748
216290,обл,Смоленская,р-н,Велижский,г,Велиж,,,6700200100000,7e0ce062-6798-4091-9b28-d1c30d369a36,4: город,1,66203501000,66603101001,6713,UTC873,55.6058845,31.1857376,Центральный,7620
215110,обл,Смоленская,р-н,Вяземский,г,Вязьма,,,6700300100000,d2fa2230-a9f4-4b75-b21e-059026dd6ce5,4: город,1,66205501000,66605101001,6722,UTC874,55.2115563,34.2951196,Центральный,57103
215010,обл,Смоленская,р-н,Гагаринский,г,Гагарин,,,6700400100000,84f1f1f9-34a5-4a9f-9a0b-a2ce6a0fe242,4: город,1,66208501000,66608101001,6722,UTC875,55.5526532,34.9949049,Центральный,31721
216240,обл,Смоленская,р-н,Демидовский,г,Демидов,,,6700600100000,ab27d164-4b35-48ca-95ba-66abb8977a76,4: город,1,66211501000,66611101001,6713,UTC876,55.2682611,31.5062078,Центральный,7333
216400,обл,Смоленская,,,г,Десногорск,,,6700000200000,5e2b3d5b-cd14-4116-8837-8878b5ccc057,4: город,0,66410000000,66710000,6725,UTC877,54.1465117,33.2834063,Центральный,29677
215710,обл,Смоленская,р-н,Дорогобужский,г,Дорогобуж,,,6700700100000,1c5ce84f-3f65-4b10-ac4d-2b44144cc234,4: город,1,66214501000,66614101001,6726,UTC878,54.9137794,33.3024596,Центральный,10720
216200,обл,Смоленская,р-н,Духовщинский,г,Духовщина,,,6700800100000,ccb8ae0f-9d62-4dec-9ab0-0bbb34cb9def,4: город,1,66216501000,66616101001,6727,UTC879,55.1950509,32.4012351,Центральный,4370
216330,обл,Смоленская,р-н,Ельнинский,г,Ельня,,,6700900100000,c1e4a479-76a2-4db4-9d24-835d659340a3,4: город,1,66219501000,66619101001,6725,UTC880,54.5836832,33.1749566,Центральный,10095
216450,обл,Смоленская,р-н,Починковский,г,Починок,,,6701500100000,323e5d97-d4d9-49b3-91ad-335b165a052a,4: город,1,66233501000,66633101001,6725,UTC881,54.4063031,32.4397914,Центральный,8776
216500,обл,Смоленская,р-н,Рославльский,г,Рославль,,,6701600100000,2cbbc92b-0657-4d26-addb-0b2ebaf0c397,4: город,1,66236501000,66636101,6725,UTC882,53.9449601,32.8479617,Центральный,54898
216790,обл,Смоленская,р-н,Руднянский,г,Рудня,,,6701700100000,d0f2d596-2e23-4072-b6c2-7adbb6c77d4b,4: город,1,66238501000,66638101001,6713,UTC883,54.9441357,31.0794758,Центральный,10029
215500,обл,Смоленская,р-н,Сафоновский,г,Сафоново,,,6701800100000,91fa6249-0711-454a-bf0d-341629234858,4: город,1,66241501000,66641101001,6726,UTC884,55.1199868,33.233799,Центральный,46116
214000,обл,Смоленская,,,г,Смоленск,,,6700000300000,d414a2e8-9e1e-48c1-94a4-7308d5608177,4: город,2,66401000000,66701000001,6732,UTC885,54.7867168,31.8153366,Центральный,326863
215279,обл,Смоленская,р-н,Сычевский,г,Сычевка,,,6701900100000,b3522b83-3f83-4145-892f-5767415d82d3,4: город,1,66246501000,66646101001,6722,UTC886,55.8307397,34.277868,Центральный,8111
215800,обл,Смоленская,р-н,Ярцевский,г,Ярцево,,,6702500100000,84588847-9e01-42c0-86cc-5ee2c819aeaf,4: город,1,66258501000,66658101001,6727,UTC887,55.0564933,32.6902457,Центральный,47853
356420,край,Ставропольский,р-н,Благодарненский,г,Благодарный,,,2600600100000,0e527607-a1cd-462c-9b85-f33ddea64ad0,4: город,1,07210501000,07610101,2646,UTC888,45.0990834,43.4307042,Северо-Кавказский,32736
356800,край,Ставропольский,р-н,Буденновский,г,Буденновск,,,2600700100000,bcca8fda-282d-4a90-9303-7a37a8197242,4: город,1,07402000000,07612101,2646,UTC889,44.7814437,44.1650859,Северо-Кавказский,64628
357820,край,Ставропольский,,,г,Георгиевск,,,2600000900000,ea88bcba-c562-438a-9115-8b32426b0c8e,4: город,0,07407000000,07707000,2625,UTC890,44.1486421,43.4739718,Северо-Кавказский,72126
357600,край,Ставропольский,,,г,Ессентуки,,,2600000200000,0ca8280c-89cb-4c81-8a99-ae10a98416bc,4: город,0,07410000000,07710000,2650,UTC891,44.044461,42.8589078,Северо-Кавказский,100969
357400,край,Ставропольский,,,г,Железноводск,,,2600000300000,f231a6e9-5631-44a6-80bf-585e9491165e,4: город,0,07412000000,07712000,2649,UTC892,44.1320689,43.0306475,Северо-Кавказский,24496
357910,край,Ставропольский,р-н,Советский,г,Зеленокумск,,,2602300100000,dcfa008b-e058-4be1-a409-18fc2b2e570f,4: город,1,07250501000,07650101,2600,UTC893,44.403359,43.8841326,Северо-Кавказский,35790
356140,край,Ставропольский,р-н,Изобильненский,г,Изобильный,,,2601000100000,82d67979-76e6-4c48-b5b0-18c0b969114c,4: город,1,07220501000,07620101,2644,UTC894,45.3684342,41.7086448,Северо-Кавказский,40546
356630,край,Ставропольский,р-н,Ипатовский,г,Ипатово,,,2601100100000,589a16ac-fb2e-46f9-b59a-98c18d34d908,4: город,1,07222501000,07622101001,2643,UTC895,45.7181897,42.8969695,Северо-Кавказский,26055
357700,край,Ставропольский,,,г,Кисловодск,,,2600000400000,82551e9e-14a4-4414-ad60-6cc944763ff3,4: город,0,07415000000,07715000,2628,UTC896,43.905235,42.7167187,Северо-Кавказский,128502
357340,край,Ставропольский,,,г,Лермонтов,,,2600000500000,3808db7f-f793-40d0-ad74-691c158bc2de,4: город,0,07418000000,07718000001,2649,UTC897,44.1052526,42.9731433,Северо-Кавказский,22540
357200,край,Ставропольский,р-н,Минераловодский,г,Минеральные Воды,,,2601700200000,0be84f75-bbb5-4471-9d0c-dfa932f5df7d,4: город,1,07421000000,07721000001,2649,UTC898,44.2088942,43.1383482,Северо-Кавказский,76715
356240,край,Ставропольский,р-н,Шпаковский,г,Михайловск,,,2602700100000,51007e5c-e430-4f18-912c-f88c7e73698d,4: город,1,07258501000,07658101,2600,UTC899,45.1296297,42.028787,Северо-Кавказский,71018
357100,край,Ставропольский,,,г,Невинномысск,,,2600000600000,ff894fb7-acb4-4edf-bb48-c5349d89579b,4: город,0,07424000000,07724000,2600,UTC900,44.6227404,41.9476147,Северо-Кавказский,118351
356880,край,Ставропольский,р-н,Нефтекумский,г,Нефтекумск,,,2601800100000,47a5b97a-5cc1-4fa4-893f-0041590dd823,4: город,1,07241501000,07641101,2646,UTC901,44.7544866,44.9865041,Северо-Кавказский,27700
356000,край,Ставропольский,р-н,Новоалександровский,г,Новоалександровск,,,2601900100000,a0194045-d9a6-4593-9502-133cae983a3f,4: город,1,07243501000,07643101,2600,UTC902,45.4933561,41.2154482,Северо-Кавказский,26759
357300,край,Ставропольский,р-н,Кировский,г,Новопавловск,,,2601200100000,d72c4e6c-59e6-4c02-9372-61f980f79cbd,4: город,1,07225501000,07625101,2641,UTC903,43.9617565,43.6342855,Северо-Кавказский,26556
357500,край,Ставропольский,,,г,Пятигорск,,,2600000700000,9b0efbd0-22bb-400d-86db-ddc69b9939d9,4: город,0,07427000000,07727000,2600,UTC904,44.0411669,43.0661091,Северо-Кавказский,142397
356530,край,Ставропольский,р-н,Петровский,г,Светлоград,,,2602100100000,019979ae-6056-4ed8-98ef-48bded318dd2,4: город,1,07246501000,07646101001,2643,UTC905,45.3284769,42.8566923,Северо-Кавказский,38520
355000,край,Ставропольский,,,г,Ставрополь,,,2600000100000,2a1c7bdb-05ea-492f-9e1c-b3999f79dcbc,4: город,2,07401000000,07701000,2600,UTC906,45.0445439,41.9690168,Северо-Кавказский,398266
393670,обл,Тамбовская,р-н,Жердевский,г,Жердевка,,,6800400100000,97034a8c-c36f-4e7b-880b-436ce8fec1be,4: город,1,68204501000,68604101001,6820,UTC907,51.8421783,41.4617407,Центральный,15211
393360,обл,Тамбовская,,,г,Кирсанов,,,6800000500000,24694c2c-bab5-4fc7-9666-5ad984536465,4: город,0,68405000000,68705000001,6828,UTC908,52.650594,42.7284872,Центральный,17240
393190,обл,Тамбовская,,,г,Котовск,,,6800000200000,1cc2ab3c-1791-4771-b332-d2d96f52788e,4: город,0,68410000000,68710000001,6800,UTC909,52.592393,41.5102486,Центральный,31851
393760,обл,Тамбовская,,,г,Мичуринск,,,6800000600000,9bacca6d-4ed5-4fae-a76d-d281ce884d04,4: город,1,68415000000,68715000,6800,UTC910,52.891294,40.510475,Центральный,98758
393950,обл,Тамбовская,,,г,Моршанск,,,6800000300000,88bf324d-7303-45c3-ba7f-695f2528490b,4: город,0,68420000000,68720000001,6800,UTC911,53.4436469,41.8115687,Центральный,41550
392000,обл,Тамбовская,,,г,Рассказово,,,6800000700000,f3d1ea5a-4478-4589-bec0-47c558577739,4: город,0,68425000000,68725000001,6828,UTC912,52.6537517,41.8743779,Центральный,45484
392000,обл,Тамбовская,,,г,Тамбов,,,6800000400000,ea2a1270-1e19-4224-b1a0-4228b9de3c7a,4: город,2,68401000000,68701000001,6800,UTC913,52.7213021,41.452258,Центральный,280457
393460,обл,Тамбовская,,,г,Уварово,,,6800000800000,5a54fa19-c17f-40a8-9d81-0fc826cba781,4: город,0,68430000000,68730000001,6828,UTC914,51.9768835,42.2529568,Центральный,26829
422230,Респ,Татарстан,р-н,Агрызский,г,Агрыз,,,1600200100000,9f936889-a757-419e-890a-d4cc1fa95e93,4: город,1,92201501000,92601101,1674,UTC915,56.5232645,52.994257,Приволжский,19299
423330,Респ,Татарстан,р-н,Азнакаевский,г,Азнакаево,,,1600300100000,17296190-84f5-4afd-93c5-2b79cfc8bc12,4: город,1,92403000000,92602101,1689,UTC916,54.8599054,53.0745505,Приволжский,34859
423403,Респ,Татарстан,р-н,Альметьевский,г,Альметьевск,,,1600800100000,1ca4e6ce-2bc8-40a9-bdf5-113449c3a172,4: город,1,92405000000,92608101,1644,UTC917,54.9013662,52.2970654,Приволжский,146309
422000,Респ,Татарстан,р-н,Арский,г,Арск,,,1601000100000,d2c6e970-af35-41fe-9ba6-dc44a4187c67,4: город,1,92212501000,92612151,1685,UTC918,56.0913636,49.8770441,Приволжский,18114
423930,Респ,Татарстан,р-н,Бавлинский,г,Бавлы,,,1601200100000,2a7d9c47-fc56-4167-a5fc-5e40a8a5f5d5,4: город,1,92408000000,92614101,1689,UTC919,54.4063588,53.2457946,Приволжский,22109
422840,Респ,Татарстан,р-н,Спасский,г,Болгар,,,1603800100000,724d41e3-f0ac-4254-a207-897ea3d42076,4: город,1,92232501000,92632101,1677,UTC920,54.9748862,49.0302977,Приволжский,8650
423230,Респ,Татарстан,р-н,Бугульминский,г,Бугульма,,,1601400100000,2c857ac6-3fb8-421d-bfd4-deeffa96df8f,4: город,1,92410000000,92617101,1689,UTC921,54.5363428,52.7895286,Приволжский,89144
422430,Респ,Татарстан,р-н,Буинский,г,Буинск,,,1601500100000,58e5a396-77c4-4ab6-b235-afe364c0580f,4: город,1,92412000000,92618101,1673,UTC922,54.9641106,48.2900576,Приволжский,20342
423600,Респ,Татарстан,р-н,Елабужский,г,Елабуга,,,1601900100000,82d4c783-5080-4faa-9cec-ba9152bc9fc8,4: город,1,92415000000,92626101,1600,UTC923,55.7566727,52.0544438,Приволжский,70750
423520,Респ,Татарстан,р-н,Заинский,г,Заинск,,,1602000100000,098deac5-b810-4584-b277-10f8b5afe51d,4: город,1,92417000000,92627101,1651,UTC924,55.2988854,52.0063634,Приволжский,41798
422521,Респ,Татарстан,р-н,Зеленодольский,г,Зеленодольск,,,1602100100000,1e90ec38-0f85-442b-ac1b-ca687fa91d88,4: город,1,92420000000,92628101,1673,UTC925,55.8466751,48.5010882,Приволжский,97651
420500,Респ,Татарстан,р-н,Верхнеуслонский,г,Иннополис,,,1601600100000,98da33d3-9455-497a-9703-a0f89c95a901,4: город,0,92220509000,92620109,1656,UTC926,55.7521544,48.7446161,Приволжский,96[3]
420000,Респ,Татарстан,,,г,Казань,,,1600000100000,93b3df57-4c89-44df-ac42-96f05e9cd3b9,4: город,2,92401000000,92701000,1600,UTC927,55.7943877,49.1115312,Приволжский,1216965
422610,Респ,Татарстан,р-н,Лаишевский,г,Лаишево,,,1602500100000,72197ca2-8209-49d6-ba10-7796b2e2e852,4: город,1,92234501000,92634101,1684,UTC928,55.4042646,49.5498201,Приволжский,7735
423250,Респ,Татарстан,р-н,Лениногорский,г,Лениногорск,,,1602600100000,e3a88932-c76e-4158-842c-d710a9856df1,4: город,1,92425000000,92636101,1689,UTC929,54.5966917,52.4432118,Приволжский,64145
422190,Респ,Татарстан,р-н,Мамадышский,г,Мамадыш,,,1602700100000,1d9bbe0d-7086-4fd0-b91c-ed6d196cb818,4: город,1,92238501000,92638101,1675,UTC930,55.7149876,51.4128614,Приволжский,14432
423650,Респ,Татарстан,р-н,Менделеевский,г,Менделеевск,,,1602800100000,e23b4fcb-782b-4d5c-b962-94fd6018fef6,4: город,1,92239501000,92639101,1674,UTC931,55.8950646,52.3144177,Приволжский,22075
423700,Респ,Татарстан,р-н,Мензелинский,г,Мензелинск,,,1602900100000,d1d11ebe-b022-44aa-a211-3472483a4974,4: город,1,92240501000,92640101,1674,UTC932,55.7270908,53.1005321,Приволжский,16474
423800,Респ,Татарстан,,,г,Набережные Челны,,,1600000200000,748d7afa-7407-4876-9f40-764ecdd09bbd,4: город,0,92430000000,92730000,1650,UTC933,55.7436475,52.3958739,Приволжский,513242
423570,Респ,Татарстан,р-н,Нижнекамский,г,Нижнекамск,,,1603100100000,6b849aa8-0782-4c26-b7ac-a0f413f306c0,4: город,1,92435000000,92644101,1651,UTC934,55.6311963,51.814407,Приволжский,234108
423040,Респ,Татарстан,р-н,Нурлатский,г,Нурлат,,,1603300100000,1f708d3c-4d86-4ab7-afdf-5741fe661744,4: город,1,92437000000,92646101,1677,UTC935,54.4281578,50.8050431,Приволжский,32600
422370,Респ,Татарстан,р-н,Тетюшский,г,Тетюши,,,1603900100000,e277c80f-b3ce-40d5-9a46-8c1e3a8dd1ba,4: город,1,92255501000,92655101,1656,UTC936,54.936575,48.8314915,Приволжский,11596
422951,Респ,Татарстан,р-н,Чистопольский,г,Чистополь,,,1604300100000,c3c7b150-1b5b-49a6-ace2-a24b403b3b94,4: город,1,92440000000,92659101,1677,UTC937,55.3699372,50.628495,Приволжский,60703
172800,обл,Тверская,р-н,Андреапольский,г,Андреаполь,,,6900200100000,0c193436-6308-407a-afbb-973a8c075630,4: город,1,28202501000,28602101,6913,UTC938,56.6507072,32.2621196,Центральный,8265
171980,обл,Тверская,р-н,Бежецкий,г,Бежецк,,,6900300100000,a8a1798c-3aa9-4716-82a1-51ec18e23c04,4: город,1,28405000000,28604101001,6906,UTC939,57.7861144,36.6903445,Центральный,24517
172530,обл,Тверская,р-н,Бельский,г,Белый,,,6900400100000,e429f385-b7f5-41be-8c7f-3b8ce47f00b2,4: город,1,28206501000,28606101,6912,UTC940,55.8337663,32.9388976,Центральный,3771
171070,обл,Тверская,р-н,Бологовский,г,Бологое,,,6900500100000,01fecded-f136-4c58-986b-2eef124c8290,4: город,1,28408000000,28608101001,6908,UTC941,57.885655,34.0536895,Центральный,23499
171720,обл,Тверская,р-н,Весьегонский,г,Весьегонск,,,6900600100000,1e4608bf-7b7d-41a8-b6e3-78010ee9ce80,4: город,1,28210501000,28610101001,6906,UTC942,58.6584004,37.2568605,Центральный,7330
